"id","summary_title","description","created","modified","URI","apiURI","parentTitle","parentURI","parentAPIURI","relatedTitle","relatedURI","relatedAPIURI"
"term-110396","first half of 17th century","NULL","1.008288e+12","1440513575000","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-110396","https://data.fitzmuseum.cam.ac.uk/api/v1/periods/term-110396","NULL","NULL","NULL","NULL","NULL","NULL"
"term-110470","end of 18th or early 19th century","NULL","1012262400000","1312635331000","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-110470","https://data.fitzmuseum.cam.ac.uk/api/v1/periods/term-110470","NULL","NULL","NULL","NULL","NULL","NULL"
"term-110474","21st Century","NULL","1012262400000","1312639949000","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-110474","https://data.fitzmuseum.cam.ac.uk/api/v1/periods/term-110474","NULL","NULL","NULL","NULL","NULL","NULL"
"term-110475","mid 16th century","NULL","1012262400000","1439304386000","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-110475","https://data.fitzmuseum.cam.ac.uk/api/v1/periods/term-110475","NULL","NULL","NULL","NULL","NULL","NULL"
"term-110483","late 18th or early 19th century","NULL","1012435200000","1439218714000","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-110483","https://data.fitzmuseum.cam.ac.uk/api/v1/periods/term-110483","NULL","NULL","NULL","NULL","NULL","NULL"
"term-110486","probably 18th century","NULL","1012435200000","1312637681000","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-110486","https://data.fitzmuseum.cam.ac.uk/api/v1/periods/term-110486","NULL","NULL","NULL","NULL","NULL","NULL"
"term-110488","mid 20th century","NULL","1012521600000","1312635473000","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-110488","https://data.fitzmuseum.cam.ac.uk/api/v1/periods/term-110488","NULL","NULL","NULL","NULL","NULL","NULL"
"term-110762","Red anchor period (1752-1756)","NULL","1022025600000","1475150059000","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-110762","https://data.fitzmuseum.cam.ac.uk/api/v1/periods/term-110762","NULL","NULL","NULL","NULL","NULL","NULL"
"term-111183","Middle Roman","NULL","1312632483000","1312640242000","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-111183","https://data.fitzmuseum.cam.ac.uk/api/v1/periods/term-111183","NULL","NULL","NULL","NULL","NULL","NULL"
"term-111186","Early Roman","NULL","1312632483000","1312640714000","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-111186","https://data.fitzmuseum.cam.ac.uk/api/v1/periods/term-111186","NULL","NULL","NULL","NULL","NULL","NULL"
"term-111187","modern","NULL","1.034208e+12","1594853451000","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-111187","https://data.fitzmuseum.cam.ac.uk/api/v1/periods/term-111187","NULL","NULL","NULL","NULL","NULL","NULL"
"term-111193","Roman","NULL","1174003200000","1312659670000","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-111193","https://data.fitzmuseum.cam.ac.uk/api/v1/periods/term-111193","NULL","NULL","NULL","NULL","NULL","NULL"
"term-111220","archaic","NULL","1312632483000","1312640342000","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-111220","https://data.fitzmuseum.cam.ac.uk/api/v1/periods/term-111220","NULL","NULL","NULL","NULL","NULL","NULL"
"term-111288","eastern Mediterranean","NULL","1312632483000","1312643623000","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-111288","https://data.fitzmuseum.cam.ac.uk/api/v1/periods/term-111288","NULL","NULL","NULL","NULL","NULL","NULL"
"term-111313","Late Ottoman","NULL","1312632483000","1312642778000","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-111313","https://data.fitzmuseum.cam.ac.uk/api/v1/periods/term-111313","NULL","NULL","NULL","NULL","NULL","NULL"
"term-111330","clkassical-hellenistic","NULL","1312632483000","1312642809000","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-111330","https://data.fitzmuseum.cam.ac.uk/api/v1/periods/term-111330","NULL","NULL","NULL","NULL","NULL","NULL"
"term-111340","classical-hellenistic","NULL","1312632483000","1312642835000","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-111340","https://data.fitzmuseum.cam.ac.uk/api/v1/periods/term-111340","NULL","NULL","NULL","NULL","NULL","NULL"
"term-111348","Italic","NULL","1.274832e+12","1312656842000","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-111348","https://data.fitzmuseum.cam.ac.uk/api/v1/periods/term-111348","NULL","NULL","NULL","NULL","NULL","NULL"
"term-111364","Bronze Age0.","NULL","1312632483000","1312642887000","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-111364","https://data.fitzmuseum.cam.ac.uk/api/v1/periods/term-111364","NULL","NULL","NULL","NULL","NULL","NULL"
"term-111400","Imperial Roman","NULL","1312632483000","1594899522000","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-111400","https://data.fitzmuseum.cam.ac.uk/api/v1/periods/term-111400","NULL","NULL","NULL","NULL","NULL","NULL"
"term-111597","Cypriot geometric","NULL","1312632483000","1312643428000","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-111597","https://data.fitzmuseum.cam.ac.uk/api/v1/periods/term-111597","NULL","NULL","NULL","NULL","NULL","NULL"
"term-111738","Republic Roman","NULL","1312632483000","1312643428000","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-111738","https://data.fitzmuseum.cam.ac.uk/api/v1/periods/term-111738","NULL","NULL","NULL","NULL","NULL","NULL"
"term-111750","Early-Middle Roman","NULL","1312632483000","1312643439000","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-111750","https://data.fitzmuseum.cam.ac.uk/api/v1/periods/term-111750","NULL","NULL","NULL","NULL","NULL","NULL"
"term-111806","Bronze Age (replica)","NULL","1312632483000","1312643495000","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-111806","https://data.fitzmuseum.cam.ac.uk/api/v1/periods/term-111806","NULL","NULL","NULL","NULL","NULL","NULL"
"term-111819","Republic, Social War Roman","NULL","1312632483000","1312643519000","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-111819","https://data.fitzmuseum.cam.ac.uk/api/v1/periods/term-111819","NULL","NULL","NULL","NULL","NULL","NULL"
"term-111820","Roman (replica)","NULL","1312632483000","1312643527000","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-111820","https://data.fitzmuseum.cam.ac.uk/api/v1/periods/term-111820","NULL","NULL","NULL","NULL","NULL","NULL"
"term-111856","Eastern","NULL","1312632483000","1312643623000","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-111856","https://data.fitzmuseum.cam.ac.uk/api/v1/periods/term-111856","NULL","NULL","NULL","NULL","NULL","NULL"
"term-111858","Archaic Cypriot","NULL","1312632483000","1312643623000","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-111858","https://data.fitzmuseum.cam.ac.uk/api/v1/periods/term-111858","NULL","NULL","NULL","NULL","NULL","NULL"
"term-111859","Roman-British","NULL","1312632483000","1312643623000","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-111859","https://data.fitzmuseum.cam.ac.uk/api/v1/periods/term-111859","NULL","NULL","NULL","NULL","NULL","NULL"
"term-111888","Late Period","NULL","1312632483000","1312640218000","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-111888","https://data.fitzmuseum.cam.ac.uk/api/v1/periods/term-111888","NULL","NULL","NULL","NULL","NULL","NULL"
"term-111894","Middle Kingdom, 12th Dynasty","NULL","1312632483000","1312642583000","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-111894","https://data.fitzmuseum.cam.ac.uk/api/v1/periods/term-111894","NULL","NULL","NULL","NULL","NULL","NULL"
"term-111898","Roman period","NULL","1312632483000","1312640221000","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-111898","https://data.fitzmuseum.cam.ac.uk/api/v1/periods/term-111898","NULL","NULL","NULL","NULL","NULL","NULL"
"term-111900","Islamic period","NULL","1312632483000","1312640222000","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-111900","https://data.fitzmuseum.cam.ac.uk/api/v1/periods/term-111900","NULL","NULL","NULL","NULL","NULL","NULL"
"term-111902","Ptolemaic period","NULL","1312632483000","1312640222000","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-111902","https://data.fitzmuseum.cam.ac.uk/api/v1/periods/term-111902","NULL","NULL","NULL","NULL","NULL","NULL"
"term-111915","Coptic period","NULL","1312632483000","1312640227000","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-111915","https://data.fitzmuseum.cam.ac.uk/api/v1/periods/term-111915","NULL","NULL","NULL","NULL","NULL","NULL"
"term-111920","uncertain","NULL","1183593600000","1308654628000","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-111920","https://data.fitzmuseum.cam.ac.uk/api/v1/periods/term-111920","NULL","NULL","NULL","NULL","NULL","NULL"
"term-111948","late Second Intermediate Period","NULL","1312632483000","1312640258000","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-111948","https://data.fitzmuseum.cam.ac.uk/api/v1/periods/term-111948","NULL","NULL","NULL","NULL","NULL","NULL"
"term-112024","Roman-Coptic","NULL","1312632483000","1312640314000","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-112024","https://data.fitzmuseum.cam.ac.uk/api/v1/periods/term-112024","NULL","NULL","NULL","NULL","NULL","NULL"
"term-112026","D18 NK","NULL","1312632483000","1312640739000","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-112026","https://data.fitzmuseum.cam.ac.uk/api/v1/periods/term-112026","NULL","NULL","NULL","NULL","NULL","NULL"
"term-112038","late Middle Kingdom","NULL","1312632483000","1312640328000","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-112038","https://data.fitzmuseum.cam.ac.uk/api/v1/periods/term-112038","NULL","NULL","NULL","NULL","NULL","NULL"
"term-112110","Pan-grave","NULL","1312632483000","1312640376000","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-112110","https://data.fitzmuseum.cam.ac.uk/api/v1/periods/term-112110","NULL","NULL","NULL","NULL","NULL","NULL"
"term-112243","reign of Nectanebo I D30 LP","NULL","1312632483000","1312640471000","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-112243","https://data.fitzmuseum.cam.ac.uk/api/v1/periods/term-112243","NULL","NULL","NULL","NULL","NULL","NULL"
"term-112254","Meroitic-Christian","NULL","1312632483000","1312640475000","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-112254","https://data.fitzmuseum.cam.ac.uk/api/v1/periods/term-112254","NULL","NULL","NULL","NULL","NULL","NULL"
"term-112258","Late Roman-Coptic","NULL","1312632483000","1312640476000","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-112258","https://data.fitzmuseum.cam.ac.uk/api/v1/periods/term-112258","NULL","NULL","NULL","NULL","NULL","NULL"
"term-112264","Ptolemaic-Roman","NULL","1312632483000","1312640481000","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-112264","https://data.fitzmuseum.cam.ac.uk/api/v1/periods/term-112264","NULL","NULL","NULL","NULL","NULL","NULL"
"term-112266","Coptic-Roman","NULL","1312632483000","1312640483000","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-112266","https://data.fitzmuseum.cam.ac.uk/api/v1/periods/term-112266","NULL","NULL","NULL","NULL","NULL","NULL"
"term-112283","Arab","NULL","1312632483000","1312640501000","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-112283","https://data.fitzmuseum.cam.ac.uk/api/v1/periods/term-112283","NULL","NULL","NULL","NULL","NULL","NULL"
"term-112313","Saite","NULL","1312632483000","1312640530000","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-112313","https://data.fitzmuseum.cam.ac.uk/api/v1/periods/term-112313","NULL","NULL","NULL","NULL","NULL","NULL"
"term-112325","early 18th dynasty (1550-1425 BC)","NULL","1312636083000","1439822334000","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-112325","https://data.fitzmuseum.cam.ac.uk/api/v1/periods/term-112325","NULL","NULL","NULL","NULL","NULL","NULL"
"term-112333","Early Dynastic Period","NULL","1312632483000","1312640267000","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-112333","https://data.fitzmuseum.cam.ac.uk/api/v1/periods/term-112333","NULL","NULL","NULL","NULL","NULL","NULL"
"term-112356","Saite-Ptolemaic","NULL","1312632483000","1312640566000","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-112356","https://data.fitzmuseum.cam.ac.uk/api/v1/periods/term-112356","NULL","NULL","NULL","NULL","NULL","NULL"
"term-112361","late Middle Kingdom, 13th dynasty","NULL","1312636083000","1439219883000","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-112361","https://data.fitzmuseum.cam.ac.uk/api/v1/periods/term-112361","NULL","NULL","NULL","NULL","NULL","NULL"
"term-112362","Middle Bronze Age IIB","NULL","1312632483000","1312640570000","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-112362","https://data.fitzmuseum.cam.ac.uk/api/v1/periods/term-112362","NULL","NULL","NULL","NULL","NULL","NULL"
"term-112364","late Middle Kingdom, 12th dynasty","NULL","1312632483000","1312640570000","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-112364","https://data.fitzmuseum.cam.ac.uk/api/v1/periods/term-112364","NULL","NULL","NULL","NULL","NULL","NULL"
"term-112366","Middle Bronze Age II","NULL","1312632483000","1312640571000","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-112366","https://data.fitzmuseum.cam.ac.uk/api/v1/periods/term-112366","NULL","NULL","NULL","NULL","NULL","NULL"
"term-112368","New Kingdom, 18th or 19th dynasty","NULL","1312632483000","1312640573000","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-112368","https://data.fitzmuseum.cam.ac.uk/api/v1/periods/term-112368","NULL","NULL","NULL","NULL","NULL","NULL"
"term-112369","New Kingdom, 18th dynasty","NULL","1312632483000","1312642239000","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-112369","https://data.fitzmuseum.cam.ac.uk/api/v1/periods/term-112369","NULL","NULL","NULL","NULL","NULL","NULL"
"term-112374","New Kingdom or later","NULL","1312632483000","1312640578000","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-112374","https://data.fitzmuseum.cam.ac.uk/api/v1/periods/term-112374","NULL","NULL","NULL","NULL","NULL","NULL"
"term-112419","Coptic/Byzantine","NULL","1312632483000","1312640622000","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-112419","https://data.fitzmuseum.cam.ac.uk/api/v1/periods/term-112419","NULL","NULL","NULL","NULL","NULL","NULL"
"term-112425","Pan","NULL","1312632483000","1312640628000","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-112425","https://data.fitzmuseum.cam.ac.uk/api/v1/periods/term-112425","NULL","NULL","NULL","NULL","NULL","NULL"
"term-112512","modern ?","NULL","1312632483000","1312641004000","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-112512","https://data.fitzmuseum.cam.ac.uk/api/v1/periods/term-112512","NULL","NULL","NULL","NULL","NULL","NULL"
"term-112514","late Ptolemaic","NULL","1312632483000","1312640714000","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-112514","https://data.fitzmuseum.cam.ac.uk/api/v1/periods/term-112514","NULL","NULL","NULL","NULL","NULL","NULL"
"term-112532","final phase of Second Intermediate Period","NULL","1312632483000","1312640757000","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-112532","https://data.fitzmuseum.cam.ac.uk/api/v1/periods/term-112532","NULL","NULL","NULL","NULL","NULL","NULL"
"term-112560","Roman (or later)","NULL","1312632483000","1312640834000","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-112560","https://data.fitzmuseum.cam.ac.uk/api/v1/periods/term-112560","NULL","NULL","NULL","NULL","NULL","NULL"
"term-112588","Archaic Greek or Graeco-Punic","NULL","1312632483000","1312656780000","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-112588","https://data.fitzmuseum.cam.ac.uk/api/v1/periods/term-112588","NULL","NULL","NULL","NULL","NULL","NULL"
"term-112603","Roman (Imperial)","NULL","1312632483000","1312641374000","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-112603","https://data.fitzmuseum.cam.ac.uk/api/v1/periods/term-112603","NULL","NULL","NULL","NULL","NULL","NULL"
"term-112626","Greek-Roman","NULL","1312632483000","1312641461000","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-112626","https://data.fitzmuseum.cam.ac.uk/api/v1/periods/term-112626","NULL","NULL","NULL","NULL","NULL","NULL"
"term-112649","3rd-2nd millennium B.C.","NULL","1312636083000","1439910046000","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-112649","https://data.fitzmuseum.cam.ac.uk/api/v1/periods/term-112649","NULL","NULL","NULL","NULL","NULL","NULL"
"term-112653","Macedonian","NULL","1.159488e+12","1312641611000","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-112653","https://data.fitzmuseum.cam.ac.uk/api/v1/periods/term-112653","NULL","NULL","NULL","NULL","NULL","NULL"
"term-112654","reign of Akhenaten D.18 NK","NULL","1312632483000","1312641599000","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-112654","https://data.fitzmuseum.cam.ac.uk/api/v1/periods/term-112654","NULL","NULL","NULL","NULL","NULL","NULL"
"term-112727","Early Dynastic","NULL","1312632483000","1312640287000","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-112727","https://data.fitzmuseum.cam.ac.uk/api/v1/periods/term-112727","NULL","NULL","NULL","NULL","NULL","NULL"
"term-112731","Late Archaic/Early Classical Greek","NULL","1312636083000","1439219019000","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-112731","https://data.fitzmuseum.cam.ac.uk/api/v1/periods/term-112731","NULL","NULL","NULL","NULL","NULL","NULL"
"term-112739","early Hellenistic","NULL","1312632483000","1312642131000","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-112739","https://data.fitzmuseum.cam.ac.uk/api/v1/periods/term-112739","NULL","NULL","NULL","NULL","NULL","NULL"
"term-112750","18th dynasty, Tuthmosis III","NULL","1312632483000","1312640452000","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-112750","https://data.fitzmuseum.cam.ac.uk/api/v1/periods/term-112750","NULL","NULL","NULL","NULL","NULL","NULL"
"term-112774","X-Group","NULL","1312632483000","1312642292000","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-112774","https://data.fitzmuseum.cam.ac.uk/api/v1/periods/term-112774","NULL","NULL","NULL","NULL","NULL","NULL"
"term-112823","Neolithic A","NULL","1312632483000","1312642316000","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-112823","https://data.fitzmuseum.cam.ac.uk/api/v1/periods/term-112823","NULL","NULL","NULL","NULL","NULL","NULL"
"term-112858","Palaeolithic","NULL","1312632483000","1312642349000","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-112858","https://data.fitzmuseum.cam.ac.uk/api/v1/periods/term-112858","NULL","NULL","NULL","NULL","NULL","NULL"
"term-112873","Bosnian","NULL","1312632483000","1312642359000","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-112873","https://data.fitzmuseum.cam.ac.uk/api/v1/periods/term-112873","NULL","NULL","NULL","NULL","NULL","NULL"
"term-112876","Late Christian","NULL","1312632483000","1312642360000","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-112876","https://data.fitzmuseum.cam.ac.uk/api/v1/periods/term-112876","NULL","NULL","NULL","NULL","NULL","NULL"
"term-112884","Hellenistic/Roman","NULL","1312632483000","1312642365000","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-112884","https://data.fitzmuseum.cam.ac.uk/api/v1/periods/term-112884","NULL","NULL","NULL","NULL","NULL","NULL"
"term-11292","Kushite","NULL","1312632483000","1312640230000","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-11292","https://data.fitzmuseum.cam.ac.uk/api/v1/periods/term-11292","Nubian","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-9344","https://data.fitzmuseum.cam.ac.uk/api/v1/periods/term-9344","NULL","NULL","NULL"
"term-112921","Arabic","NULL","1159747200000","1315224577000","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-112921","https://data.fitzmuseum.cam.ac.uk/api/v1/periods/term-112921","NULL","NULL","NULL","Sogdian Coins of Bukhara","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-117929","https://data.fitzmuseum.cam.ac.uk/api/v1/periods/term-117929"
"term-112940","Imperial","NULL","1312632483000","1634209394000","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-112940","https://data.fitzmuseum.cam.ac.uk/api/v1/periods/term-112940","NULL","NULL","NULL","NULL","NULL","NULL"
"term-112987","3rd century B.C.","NULL","1312636083000","1439909226000","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-112987","https://data.fitzmuseum.cam.ac.uk/api/v1/periods/term-112987","NULL","NULL","NULL","NULL","NULL","NULL"
"term-112999","mid-13th dynasty","NULL","1312632483000","1312642581000","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-112999","https://data.fitzmuseum.cam.ac.uk/api/v1/periods/term-112999","NULL","NULL","NULL","NULL","NULL","NULL"
"term-113007","Middle Kingdom, possibly 12th dynasty","NULL","1312632483000","1312642622000","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-113007","https://data.fitzmuseum.cam.ac.uk/api/v1/periods/term-113007","NULL","NULL","NULL","NULL","NULL","NULL"
"term-113009","Saite-Late Period","NULL","1312632483000","1312642627000","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-113009","https://data.fitzmuseum.cam.ac.uk/api/v1/periods/term-113009","NULL","NULL","NULL","NULL","NULL","NULL"
"term-113024","Cotpic","NULL","1312632483000","1312642660000","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-113024","https://data.fitzmuseum.cam.ac.uk/api/v1/periods/term-113024","NULL","NULL","NULL","NULL","NULL","NULL"
"term-113027","Plantagenet","NULL","1312632483000","1312646755000","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-113027","https://data.fitzmuseum.cam.ac.uk/api/v1/periods/term-113027","NULL","NULL","NULL","NULL","NULL","NULL"
"term-113135","Raised anchor period (1749-1752)","NULL","1025222400000","1475153006000","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-113135","https://data.fitzmuseum.cam.ac.uk/api/v1/periods/term-113135","NULL","NULL","NULL","NULL","NULL","NULL"
"term-113159","third quarter of 18th century","NULL","1028073600000","1440507468000","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-113159","https://data.fitzmuseum.cam.ac.uk/api/v1/periods/term-113159","NULL","NULL","NULL","NULL","NULL","NULL"
"term-113160","Gold anchor period (1759-69)","NULL","1028073600000","1507645168000","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-113160","https://data.fitzmuseum.cam.ac.uk/api/v1/periods/term-113160","NULL","NULL","NULL","NULL","NULL","NULL"
"term-113222","first half of 16th Century","NULL","1029715200000","1463067610000","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-113222","https://data.fitzmuseum.cam.ac.uk/api/v1/periods/term-113222","NULL","NULL","NULL","NULL","NULL","NULL"
"term-113347","mid 17th century","NULL","1.032912e+12","1439303504000","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-113347","https://data.fitzmuseum.cam.ac.uk/api/v1/periods/term-113347","NULL","NULL","NULL","NULL","NULL","NULL"
"term-113534","James II","NULL","1035244800000","1312643961000","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-113534","https://data.fitzmuseum.cam.ac.uk/api/v1/periods/term-113534","NULL","NULL","NULL","NULL","NULL","NULL"
"term-113535","William III (1750-1702)","NULL","1035244800000","1487685547000","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-113535","https://data.fitzmuseum.cam.ac.uk/api/v1/periods/term-113535","NULL","NULL","NULL","NULL","NULL","NULL"
"term-113536","Mary II","NULL","1035244800000","1312644112000","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-113536","https://data.fitzmuseum.cam.ac.uk/api/v1/periods/term-113536","NULL","NULL","NULL","NULL","NULL","NULL"
"term-113545","William III and Mary II","NULL","1035676800000","1312637509000","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-113545","https://data.fitzmuseum.cam.ac.uk/api/v1/periods/term-113545","NULL","NULL","NULL","NULL","NULL","NULL"
"term-113688","Henri Trou II (d. 1746) or Henri-François Trou","NULL","1041465600000","1312647472000","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-113688","https://data.fitzmuseum.cam.ac.uk/api/v1/periods/term-113688","NULL","NULL","NULL","NULL","NULL","NULL"
"term-113730","Bloor Period","NULL","1042243200000","1312639461000","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-113730","https://data.fitzmuseum.cam.ac.uk/api/v1/periods/term-113730","NULL","NULL","NULL","NULL","NULL","NULL"
"term-113752","Transitional Derby","NULL","1043366400000","1312647560000","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-113752","https://data.fitzmuseum.cam.ac.uk/api/v1/periods/term-113752","NULL","NULL","NULL","NULL","NULL","NULL"
"term-113754","Gothic","NULL","1043366400000","1159792507000","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-113754","https://data.fitzmuseum.cam.ac.uk/api/v1/periods/term-113754","NULL","NULL","NULL","NULL","NULL","NULL"
"term-113783","first half 18th Century","NULL","1.045008e+12","1508250476000","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-113783","https://data.fitzmuseum.cam.ac.uk/api/v1/periods/term-113783","NULL","NULL","NULL","NULL","NULL","NULL"
"term-113787","George I","NULL","1046044800000","1598366224000","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-113787","https://data.fitzmuseum.cam.ac.uk/api/v1/periods/term-113787","NULL","NULL","NULL","NULL","NULL","NULL"
"term-113823","Charles I","NULL","1047081600000","1598367607000","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-113823","https://data.fitzmuseum.cam.ac.uk/api/v1/periods/term-113823","NULL","NULL","NULL","NULL","NULL","NULL"
"term-113870","Roman Imperial","NULL","1.048032e+12","1077024662000","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-113870","https://data.fitzmuseum.cam.ac.uk/api/v1/periods/term-113870","G31","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-116159","https://data.fitzmuseum.cam.ac.uk/api/v1/periods/term-116159","Imperial (Roman)","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-14163","https://data.fitzmuseum.cam.ac.uk/api/v1/periods/term-14163"
"term-113988","3rd dynasty of Ur","NULL","1312632483000","1312648251000","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-113988","https://data.fitzmuseum.cam.ac.uk/api/v1/periods/term-113988","NULL","NULL","NULL","NULL","NULL","NULL"
"term-114018","Hellenistic-Parthian","NULL","1312632483000","1312648309000","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-114018","https://data.fitzmuseum.cam.ac.uk/api/v1/periods/term-114018","NULL","NULL","NULL","NULL","NULL","NULL"
"term-114020","Parthian-Sasanian","NULL","1312632483000","1312648311000","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-114020","https://data.fitzmuseum.cam.ac.uk/api/v1/periods/term-114020","NULL","NULL","NULL","NULL","NULL","NULL"
"term-114022","Gawra=Uruk","NULL","1312632483000","1312648313000","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-114022","https://data.fitzmuseum.cam.ac.uk/api/v1/periods/term-114022","NULL","NULL","NULL","NULL","NULL","NULL"
"term-114023","Gawra B = Uruk A","NULL","1312632483000","1312648313000","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-114023","https://data.fitzmuseum.cam.ac.uk/api/v1/periods/term-114023","NULL","NULL","NULL","NULL","NULL","NULL"
